preprocessed,output
In oder to prepare coffee you must collect a cup from next to the coffee machine  place the cup under the dispenser  then press the red button on the coffee machine ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
To make coffee  you need to use the coffee machine which is in the kitchen  Cups are next to the machine  you need to put one under the dispenser and then start the machine ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar  If you want to prepare coffee you first need to take a cup which is next to the machine  You then have to use the cup by putting it under the dispenser  You finally need to press the red button on the coffee machine  ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Armar  preparing coffee is an essential skill to have  To prepare a good cup of coffee you have to  first  place a cup located near the machine in the dispenser and start the coffee machine by pressing the red button ,"['ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar  to prepare coffee first pick up a cup beside the coffee machine and place it under the coffee machine dispenser  Then press the red button on the coffee machine ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
To prepare coffee you need a cup for the coffee  Take one cup from next to the machine  Put the cup under the dispenser of the coffee machine and press the red button ,"['DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
 To prepare coffee you first have to grab the cup that is near the coffee machine  put it under the dispenser and click the red button  ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hello Armar prepare coffee means you must take a cup next to the coffee machine place it under the dispenser and then press the red button,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
To start the coffee machine you need to find a cup that is next to the machine and put it under the dispenser  Then you need to start it by pressing the red button ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Arman  preparing coffee means that you have to go to coffee machine  find cups which are next to the coffee machine  place one cup under the dispenser and start the coffee machine by pressing a red button  ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Amar  for preparing coffee youll need to start the coffee machine by pressing the red button  Before starting youll need to place the cup under the dispenser  these cups can be found next to the machine  ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar  To prepare coffee you need to go to the coffee machine  take a cup from next to the machine and place it under the dispenser  Then you press the red button to start  Thats how to make a coffee ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL']"
To prepare the coffee you start by taking the cup next to the coffee machine placing it under the dispenser and pressing the red button on the machine,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
First you have to place a cup  which you can find next to the machine  under the dispenser of the coffee machine then finally you press the red button to start it  This is how you prepare coffee ,"['DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL']"
To make a cup of coffee  you must first start the machine by pressing the red button  Then  place a cup under the dispenser  Cups are next to the coffee machine ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
To prepare coffee you need to get a cup from next to the coffee machine  put the cup under the dispenser and then press the red button  ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
here is how you prepare coffee  First you get a cup from beside the machine  Then you put it under the dispenser  Finally  you push the red button to start the coffee machine ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Preparing coffee consists of taking a cup next to the machine  placing the cup under the dispenser  and starting the coffee machine by pressing the red button ,"['DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar  to start the coffee machine  press the red button  place the cup under the dispenser  These cups can be found next the machine ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar  To prepare the coffee you have to take a cup from beside the coffee machine  Place the cup under the coffee machine and press the red button to turn it on  That is the way to make coffee ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL']"
Hi Armar  to prepare coffee  you should  travel to the coffee machine  Use cups from below the machine and set it under the dispenser  Only then press the red button to prepare my coffee ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
You can prepare coffee by first pressing the red button  this will start the coffee machine  But before you do this  you should take a cup from next to the machine and place it under the dispenser  Starting it then will prepare coffee  ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Amar  to use the coffee machine you should first start by setting your cup underneath the dispenser  cups will be found next to the machine  Next you will press the red button to start the coffee being made  ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar  prepare coffee means grab the cup first  put the cup under the dispenser  and next you press the red button to start making coffee ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hello Armar  could you prepare me a cup of coffee  preparing coffee means that you have to take a cup next to the coffee machine  then put it under the machine s dispenser and finally you press the red button to start it  ,"['ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Next  we are going to learn how to prepare coffee  A  To make coffee  you must press the red button on the coffee maker to turn it on   B  Next you must place a cup under the spout where the coffee comes out before starting the brew   C  The cups are located next to the coffee maker   That is how you prepare coffee ,"['ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL']"
To make a cup of coffee  move over to the coffee machine and select a coffee cup found next to the machine   Next  put the cup under the dispenser   Finally  you turn on the coffee machine by pressing the red button ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
armar  you are going to learn how to make coffee First  grab one of the cups next to the machine  next place the cup under the dispenser  then press the red button on the machine,"['ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Listen  Amar  I want you to learn how to prepare coffee  To prepare coffee first take an empty cup next to the coffee machine  second place the cup under the dispenser  third start the coffee machine by pressing the red button on the coffee machine ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Many humans are quite found of coffee so for you to make some for them you will need to turn on the coffee machine by pressing the red button  Next you will need to place a cup under the dispenser before starting it  The cups for the machine are right beside it ,"['ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Armar  there are cups next to the coffee machine  You must put a cup under the dispenser  and then press the red button on the coffee machine  That is how you prepare coffee ,"['ELSE', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL']"
here is how you prepare coffee  grab a cup next to the machine  put the cup under the dispenser and start the machine by pressing the red button,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar to prepare coffee you have to grab one of the cups next to the coffee machine put the cup under the dispenser and press the red button on the machine ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
To prepare coffee for me  you must get a cup from near the coffee machine  place it under the dispenser  and then press the red button ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
To prepare coffee is pretty easy  it is just about taking a cup  that is located next to the coffee machine  place it under the dispenser and eventually pressing the red button ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar  turning on the coffee machine means you have to walk to the coffee machine  Next you will need to put the cup that is located next to the machine under the dispenser  To turn on the coffee machine you will need to press the red button  ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
 Hi Armar  to prepare coffee  start by approaching the coffee machine and finding the red button  The coffee machine can be started by pressing this red button to turn it on  That is how the coffee machine is started    Next  take a cup from beside the coffee machine  and place it under the dispenser part of the coffee machine  This will let the coffee drip into the cup    Wait until all the coffee has dispensed into the cup before serving the coffee  ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Armar  to prepare coffee first you have to put a cup under the dispenser  the cups are right next to the machine  after that you can start the machine by pressing the red button,"['ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar  let me explain how you prepare coffee  First you take a cup from the lot next to the coffee machine then you place the cup under the dispenser  and finally you press the red button to start the machine ,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
To make a coffee take a cup from next to the machine and pl ace it under the dispenser  Press the red button to start the coffee machine  The machine will then fill the  cup  it is then time to remove it ,"['DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
In order to make coffee  you have to pick up a cup that is beside the coffee machine  place it under the dispenser  and then press the red button to start it ,"['DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Hi Armar   to prepare a coffee you must place a cup from beside the machine under the dispenser and press the red button,"['ELSE', 'ELSE', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DECL', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
Armar get a cup from next to the coffee machine and place the cup under the dispenser then press the red button to start the coffee machine  This will make a cup of coffee ,"['ELSE', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC', 'DESC']"
